Batch ID,Time,Acid flow rate,Acid volume pumped,Air flow,Base flow rate,Base volume pumped,Bioreactor pressure reading,CER - unnormalized,"CER - unnormalized, integrated",DO,Feed#1 flow rate,Feed#1 volume pumped,Inlet O2%,O2 flow,Off-gas CO2%,Off-gas O2%,Optical density,OUR - unnormalized,"OUR - unnormalized, integrated",pH,Reflectance,Reflectance (baseline subtracted),RQ,Stir speed,Temperature,Volume
Bioreactor 10,8.166666667,NaN,NaN,100.0127478,0,1.786979208,2.809924825,1.04938758,0.002134875,39.5676587,0,NaN,20.95,0,0.378341603,20.27914648,4.345071036,1.12306517,,6.481146303,10.89273834,6.92772007,0.934384684,1523,30.02000046,97.17552685
Bioreactor 10,8.2,NaN,NaN,100.0600134,0,1.786979208,3.21715316,1.064657113,0.002169816,39.13760091,0,NaN,20.95,0,0.392870318,20.26464826,4.355602991,1.139688214,,6.478870414,10.93159866,6.966580391,0.934183431,1525.907808,30.01000023,97.17240068
Bioreactor 10,8.233333333,NaN,NaN,99.95272321,0,1.786979208,3.139180991,1.084565651,0.002205596,39.26858848,0,NaN,20.95,0,0.400083874,20.25708379,4.400985479,1.1608251,,6.47300005,11.09907652,7.134058252,0.934307389,1533,30.01000023,97.16993848
Bioreactor 10,8.266666667,NaN,NaN,99.98642901,0,1.815417088,3.057846041,1.103374143,0.002242089,39.93750392,0,NaN,20.95,0,0.40704289,20.25,4.410786419,1.180057562,,6.493000031,11.13525105,7.170232773,0.935017292,1522.257314,30.01000023,97.19590421
Bioreactor 10,8.3,NaN,NaN,99.99596362,0,1.815417088,3.15108905,1.106080196,0.002278899,39.43724026,0,NaN,20.95,0,0.407999992,20.23900403,4.417738354,1.217199163,,6.491997877,11.16091156,7.195893288,0.908709433,1531.993323,30.02000046,97.19367744
Bioreactor 10,8.333333333,NaN,NaN,99.83984145,0,1.815417088,3.049565638,1.111576487,0.002315804,39.14559016,0,NaN,20.95,0,0.409964897,20.23692935,4.472780117,1.223088847,,6.484105497,11.36411567,7.399097401,0.908828844,1545.789402,30.01000023,97.19122944
Bioreactor 10,8.366666667,NaN,NaN,100.0367048,0,1.815417088,2.89477219,1.13557403,0.002353179,39.50434627,0,NaN,20.95,0,0.418855562,20.24521738,4.507864773,1.188158903,,6.479072305,11.49367482,7.528656547,0.955743781,1542.288876,30.01000023,97.18877324
Bioreactor 10,8.4,NaN,NaN,99.93851583,0,1.815417088,3.128270601,1.15237,0.0023913,39.00004013,0,NaN,20.95,0,0.425000012,20.24500084,4.516858533,1.184628155,,6.476620165,11.52689075,7.561872482,0.972769384,1555.493282,30.02000046,97.18625756
Bioreactor 10,8.433333333,NaN,NaN,99.94506938,0,1.815417088,3.032500616,1.179358489,0.002430176,39.8330284,0,NaN,20.95,0,0.435000002,20.23147799,4.541494517,1.223695485,,6.472840945,11.61788654,7.652868271,0.963777086,1545.522651,30.03000069,97.18372192
Bioreactor 10,8.466666667,NaN,NaN,100.0172345,0,1.843290106,2.911216091,1.203248953,0.002469883,39.42129307,0,NaN,20.95,0,0.443818819,20.22645603,4.57640369,1.234563378,,6.494456764,11.74684997,7.781831694,0.974649476,1547.275264,30.0481877,97.20905713
Bioreactor 10,8.5,NaN,NaN,100.0291998,0,1.843290106,2.963754459,1.204804995,0.002510015,38.9336467,0,NaN,20.95,0,0.44423772,20.21199989,4.623665923,1.284289806,,6.490524775,11.92149067,7.956472397,0.938110175,1559.860541,30.04999924,97.20651443
Bioreactor 10,8.533333333,NaN,NaN,100.1198226,0,1.843290106,3.068346173,1.216863988,0.002550275,38.76312001,0,NaN,20.95,0,0.448720851,20.20383665,4.637850764,1.308967394,,6.484000206,11.9739151,8.008896828,0.929643768,1558.512381,30.04000092,97.20400853
Bioreactor 10,8.566666667,NaN,NaN,99.99929188,0,1.843290106,3.261757528,1.239796184,0.002591219,38.95177667,0,NaN,20.95,0,0.456999987,20.19868363,4.646490285,1.32120631,,6.478341841,12.00584823,8.040829957,0.938387523,1569.899574,30.03000069,97.20149162
Bioreactor 10,8.6,NaN,NaN,100.0204021,0,1.843290106,3.055780412,1.26399081,0.002632924,39.41705307,0,NaN,20.95,0,0.466214639,20.19178567,4.692712865,1.337403884,,6.476429356,12.17671633,8.211698057,0.945107561,1569.465846,30.02000046,97.19895716
Bioreactor 10,8.633333333,NaN,NaN,100.0700667,7.749915123,1.857623321,3.068883512,1.28367898,0.0026754,39.23240069,0,NaN,20.95,0,0.473563019,20.18331026,4.700813628,1.360943343,,6.47800854,12.20666628,8.241648012,0.94323541,1572.495842,30.02000046,97.19641018
Bioreactor 10,8.666666667,NaN,NaN,99.72652972,0,1.869078978,3.121269459,1.295023013,0.002718445,38.83545588,0,NaN,20.95,0,0.477517091,20.17406913,4.751810176,1.390462859,,6.487999916,12.39524482,8.430226545,0.931391032,1573.205198,30.03000069,97.21965136
Bioreactor 10,8.7,NaN,NaN,99.96456146,0,1.869078978,3.07833605,1.306119339,0.002761607,38.99996883,0,NaN,20.95,0,0.481927512,20.16475302,4.781252815,1.418314624,,6.483536488,12.50414551,8.53912724,0.920937683,1578.855008,30.02000046,97.21712417
Bioreactor 10,8.733333333,NaN,NaN,99.91406916,0,1.869078978,3.287050671,1.327710896,0.002805475,39.16362403,0,NaN,20.95,0,0.489813541,20.16062737,4.803131361,1.427030318,,6.479779714,12.58508141,8.620063134,0.930436045,1585.627094,30.01000023,97.2145998
Bioreactor 10,8.766666667,NaN,NaN,99.99731357,0,1.869078978,2.898900557,1.349793751,0.002850104,39.34843408,0,NaN,20.95,0,0.497736732,20.15463183,4.834011608,1.442545533,,6.475263465,12.69933401,8.734315734,0.935701948,1585.105083,30.01000023,97.21205387
Bioreactor 10,8.8,NaN,NaN,99.92657175,0,1.894840676,3.200558628,1.377537283,0.002895549,38.87937522,0,NaN,20.95,0,0.507989112,20.14165978,4.882870522,1.479614633,,6.489329995,12.88015116,8.915132886,0.931025959,1593.340603,30.01329729,97.23514941
Bioreactor 10,8.833333333,NaN,NaN,99.95752365,0,1.89506263,2.9204484,1.380353513,0.002941668,39.30593977,0,NaN,20.95,0,0.509280536,20.1414389,4.911237805,1.478709559,,6.488597535,12.98515034,9.020132065,0.93348694,1598.316783,30.02000046,97.2329058
Bioreactor 10,8.866666667,NaN,NaN,100.1279733,0,1.89506263,2.91312059,1.397526547,0.002987891,39.33444521,0,NaN,20.95,0,0.515487808,20.13999939,4.937745585,1.479555852,,6.483488058,13.08328959,9.118271321,0.944559043,1603.292649,30.01000023,97.23034546
Bioreactor 10,8.9,NaN,NaN,100.0821119,0,1.89506263,3.176757643,1.418497999,0.003034837,39.12231958,0,NaN,20.95,0,0.523400927,20.13160197,4.977858365,1.502160183,,6.478396319,13.23182018,9.266801908,0.944319482,1607.80186,29.97999954,97.22775402
Bioreactor 10,8.933333333,NaN,NaN,99.94115283,0,1.89506263,3.299256915,1.448004981,0.003082642,39.41508032,0,NaN,20.95,0,0.534145597,20.12570839,4.976870283,1.515053165,,6.472436992,13.22816059,9.263142322,0.955746383,1610.708778,29.98999977,97.22513865
Bioreactor 10,8.966666667,NaN,NaN,99.9942527,0,1.922546088,3.130462295,1.463070079,0.003131232,39.22763141,0,NaN,20.95,0,0.539794993,20.11579431,5.024286985,1.544729202,,6.49279502,13.403783,9.438764731,0.947141105,1611.205025,30.01000023,97.25000671
Bioreactor 10,9,NaN,NaN,99.92295741,0,1.922546088,3.192579799,1.466174013,0.003179912,39.13007676,0,NaN,20.95,0,0.541000009,20.1049162,5.031027052,1.580987037,,6.48900032,13.42874987,9.463731601,0.927379592,1613.125081,30.01000023,97.24741235
Bioreactor 10,9.033333333,NaN,NaN,99.7694346,0,1.922546088,3.003977518,1.493421641,0.003229179,39.14926053,0,NaN,20.95,0,0.550996261,20.09598571,5.073868686,1.604592501,,6.485003872,13.58747499,9.622456717,0.930717411,1621.951401,30.01000023,97.2450933
Bioreactor 10,9.066666667,NaN,NaN,100.148155,0,1.922546088,3.124573689,1.522334817,0.003279411,39.05523179,0,NaN,20.95,0,0.561881829,20.0792958,5.140872198,1.653356252,,6.478177375,13.83579799,9.87077972,0.920757157,1618.295373,30.01000023,97.24250129
Bioreactor 10,9.1,NaN,NaN,100.0290324,0,1.922546088,3.093852473,1.550889025,0.003330591,39.29034841,0,NaN,20.95,0,0.571925384,20.07585088,5.161372191,1.65938823,,6.47385071,13.91179256,9.94677429,0.93461673,1634.552165,30.01000023,97.23991144
Bioreactor 10,9.133333333,NaN,NaN,100.0568343,0,1.947244192,3.171498202,1.568881927,0.003382607,39.31411292,0,NaN,20.95,0,0.578875447,20.06649815,5.208823522,1.685559713,,6.486373747,14.08773462,10.12271635,0.930782707,1623.875449,30.02000046,97.26198941
Bioreactor 10,9.166666667,NaN,NaN,100.0560955,0,1.947244192,3.040461073,1.581900265,0.003435049,39.10729273,0,NaN,20.95,0,0.583636436,20.05227305,5.239490761,1.731036242,,6.4811818,14.20146656,10.23644829,0.91386283,1638.36356,30.02000046,97.25937263
Bioreactor 10,9.2,NaN,NaN,99.9444329,0,1.947244192,2.914543565,1.606212272,0.003488121,39.91209831,0,NaN,20.95,0,0.592589856,20.05361477,5.247076319,1.720052325,,6.477590049,14.22960186,10.26458359,0.933817306,1634.820289,30.01000023,97.25676564
Bioreactor 10,9.233333333,NaN,NaN,99.85852061,0,1.947244192,2.986370879,1.636076429,0.003542124,38.95202108,0,NaN,20.95,0,0.603468825,20.04599953,5.265582727,1.738749405,,6.471000195,14.29824856,10.33323028,0.94095075,1648.140959,30.01000023,97.25411599
Bioreactor 10,9.266666667,NaN,NaN,100.041616,0,1.97307202,2.950341653,1.655896272,0.003597058,39.31690279,0,NaN,20.95,0,0.611000001,20.0401021,5.298660099,1.752931384,,6.489700874,14.42096233,10.45594406,0.944651101,1647.395165,30.02299448,97.27728304
Bioreactor 10,9.3,NaN,NaN,99.99605719,0,1.97307202,2.971788158,1.667351285,0.003652365,38.66784421,0,NaN,20.95,0,0.61500001,20.0263271,5.368012088,1.79794658,,6.484317379,14.67832851,10.71331024,0.927367185,1655.625126,30.02000046,97.27462299
Bioreactor 10,9.333333333,NaN,NaN,99.98316302,0,1.97307202,3.179795364,1.693209348,0.003708434,39.25175052,0,NaN,20.95,0,0.624629399,20.02248222,5.436119054,1.803949644,,6.479258862,14.93117629,10.96615802,0.938621214,1657.888184,30.01000023,97.27197189
Bioreactor 10,9.366666667,NaN,NaN,100.0317265,0,1.97307202,3.062123016,1.72492523,0.003765364,39.26231303,0,NaN,20.95,0,0.636147324,20.02070516,5.485765484,1.802284481,,6.474294858,15.11555195,11.15053368,0.957082862,1657.852686,30,97.26927924
Bioreactor 10,9.4,NaN,NaN,100.1378719,0,2.001393032,2.850500187,1.748520881,0.003823393,39.20202201,0,NaN,20.95,0,0.644999981,20.00845839,5.473277184,1.837501789,,6.491000175,15.06916809,11.10414982,0.951575859,1659.458343,30.01000023,97.29487667
Bioreactor 10,9.433333333,NaN,NaN,99.84450931,0,2.001393032,3.027068408,1.757170418,0.003881794,38.79703933,0,NaN,20.95,0,0.648010567,19.99398987,5.496624296,1.88548004,,6.486505307,15.15588634,11.19086807,0.931948413,1666.02113,30,97.29217359
Bioreactor 10,9.466666667,NaN,NaN,100.0807105,0,2.001393032,3.151879861,1.78740051,0.003940859,38.8518737,0,NaN,20.95,0,0.659393117,19.98500061,5.585470368,1.907458045,,6.479071343,15.4859979,11.52097963,0.937060498,1673.857487,30,97.28948137
Bioreactor 10,9.5,NaN,NaN,100.0152337,0,2.001393032,2.888108232,1.822597022,0.004001107,39.62483284,0,NaN,20.95,0,0.672431734,19.97056834,5.624378135,1.947423196,,6.472431839,15.63061237,11.6655941,0.935901846,1675.02224,30,97.28677526
Bioreactor 10,9.533333333,NaN,NaN,100.0362351,0,2.027142948,3.303026741,1.859281961,0.004062534,38.36692701,0,NaN,20.95,0,0.68599999,19.95778352,5.639007682,1.981415805,,6.48900032,15.68499756,11.71997929,0.938366371,1682.432008,30.02000046,97.30980348
Bioreactor 10,9.566666667,NaN,NaN,99.89629219,0,2.027142948,3.216821942,1.855267388,0.004124401,39.42087313,0,NaN,20.95,0,0.684341906,19.95202599,5.684359442,2.002864603,,6.48034189,15.8536221,11.88860383,0.926314844,1687.13641,30.01000023,97.30707531
Bioreactor 10,9.6,NaN,NaN,100.0104255,0,2.027142948,2.900404596,1.887823853,0.004186727,39.706356,0,NaN,20.95,0,0.696618999,19.94085636,5.740414771,2.031567412,,6.475619345,16.06210518,12.09708691,0.929274411,1678.619009,30.01000023,97.30436802
Bioreactor 10,9.633333333,NaN,NaN,100.0293748,8.249998093,2.034580671,3.293999402,1.914786362,0.004250146,39.22840101,0,NaN,20.95,0,0.706559061,19.93148393,5.784946315,2.056585668,,6.473149989,16.22777748,12.26275921,0.931081433,1703.484134,30,97.30164192
Bioreactor 10,9.666666667,NaN,NaN,100.0633504,0,2.0541005,3.103811762,1.934158664,0.004314472,38.59887726,0,NaN,20.95,0,0.71376752,19.92646528,5.807225067,2.068440089,,6.488535304,16.31067819,12.34565991,0.935081599,1703.162349,30.01000023,97.32585691
Bioreactor 10,9.7,NaN,NaN,100.0753722,0,2.0541005,2.934233115,1.954940289,0.004379185,39.20976785,0,NaN,20.95,0,0.721363342,19.91836495,5.827111917,2.090964644,,6.484091785,16.38468742,12.41966915,0.934968356,1704.546676,30,97.32312336
Bioreactor 10,9.733333333,NaN,NaN,99.97817531,0,2.0541005,2.984827545,1.998858361,0.004445055,39.52307124,0,NaN,20.95,0,0.737127574,19.90485176,5.874099156,2.127242185,,6.474127615,16.55958557,12.5945673,0.939666378,1704.23448,30,97.32037413
Bioreactor 10,9.766666667,NaN,NaN,99.98947157,0,2.080562604,3.070318319,2.033206139,0.004512264,38.83598273,0,NaN,20.95,0,0.750183961,19.88890801,5.936691564,2.171423189,,6.487459908,16.79264473,12.82762646,0.936347127,1703.459909,30.01092007,97.34402745
Bioreactor 10,9.8,NaN,NaN,99.7667159,0,2.080863272,2.928146743,2.043559425,0.004580335,38.55435998,0,NaN,20.95,0,0.754000008,19.88020867,5.941593412,2.198519899,,6.482000351,16.81090009,12.84588182,0.929517791,1713.418855,30.03000069,97.34157036
Bioreactor 10,9.833333333,NaN,NaN,100.0049973,0,2.080863272,3.254260397,2.067882288,0.004648762,38.98208817,0,NaN,20.95,0,0.763029311,19.86895553,5.977056314,2.230455689,,6.477014886,16.94298553,12.97796726,0.927112094,1717.117201,30.02000046,97.33880607
Bioreactor 10,9.866666667,NaN,NaN,99.92611519,0,2.080863272,3.298705628,2.1049814,0.004718323,39.03284543,0,NaN,20.95,0,0.776965694,19.86513703,6.073814259,2.232826663,,6.472000122,17.30351067,13.33849239,0.942743688,1714.897049,30.01034341,97.33629297
Bioreactor 10,9.9,NaN,NaN,100.0555683,0,2.108463598,2.981624171,2.122511325,0.004788983,38.7884029,0,NaN,20.95,0,0.78317856,19.85444643,6.061584058,2.265749952,,6.48317883,17.25793044,13.29291217,0.936787678,1728.446411,30.03000069,97.36105603
Bioreactor 10,9.933333333,NaN,NaN,99.93665323,0,2.108463598,3.097551864,2.153804646,0.004860079,39.22664011,0,NaN,20.95,0,0.79451822,19.8409996,6.148257792,2.304306652,,6.475000381,17.58102989,13.61601162,0.93468742,1722.481795,30.02000046,97.35824167
Bioreactor 10,9.966666667,NaN,NaN,100.2177243,0,2.108463598,2.959396312,2.185619126,0.004932388,39.34280275,0,NaN,20.95,0,0.806694664,19.823916,6.214224539,2.352857482,,6.470763587,17.82704926,13.86203098,0.928926629,1733.389358,30.00152664,97.35543083
Bioreactor 10,10,NaN,NaN,99.94065136,0,2.136122358,3.17631897,2.208603088,0.005005798,37.98560595,0,NaN,20.95,0,0.814999998,19.81339384,6.243365373,2.383477956,,6.487984903,17.9357586,13.97074033,0.926631678,1745.863454,30.02000046,97.38026118
Bioreactor 10,10.03333333,NaN,NaN,99.93969965,0,2.136122358,2.851940932,2.230849018,0.005079684,39.1230721,0,NaN,20.95,0,0.823251426,19.80174923,6.282016169,2.417346349,,6.479499102,18.07997322,14.11495495,0.922850219,1744.499046,30.01000023,97.37745002
Bioreactor 10,10.06666667,NaN,NaN,99.97196413,0,2.161592514,3.258963911,2.277363456,0.005154767,38.65112342,0,NaN,20.95,0,0.840418292,19.78912826,6.365291982,2.448276998,,6.496291128,18.39080429,14.42578602,0.930196725,1748.709141,30.01000023,97.39989194
Bioreactor 10,10.1,NaN,NaN,100.0017201,0,2.161677494,3.143096121,2.299485868,0.005231349,39.8166136,0,NaN,20.95,0,0.841985313,19.80265476,6.38896759,2.456261051,,6.491669239,18.47920227,14.514184,0.936176773,1747.014674,30.01000023,95.15755914
Bioreactor 10,10.13333333,NaN,NaN,100.2235493,0,2.161677494,3.094085713,2.308320563,0.005308289,39.94299434,0,NaN,20.95,0,0.799486934,19.82575688,6.433893328,2.46748408,,6.479513297,18.64698041,14.68196213,0.935502131,1748.647859,30.01000023,95.15544785
Bioreactor 10,10.16666667,NaN,NaN,100.0900954,0,2.161677494,3.107397333,2.317155257,0.00538523,39.34380988,0,NaN,20.95,0,0.842180725,19.79122916,6.488700112,2.47870711,,6.473542452,18.85170937,14.88669109,0.93482749,1758.40964,29.99409626,95.15333667
Bioreactor 10,10.2,NaN,NaN,99.81840908,0,2.188342876,3.199592831,2.349801109,0.005462716,39.19886216,0,NaN,20.95,0,0.866553352,19.77044685,6.592514912,2.495264296,,6.494233339,19.2396946,15.27467632,0.941704278,1759.553363,30.02000046,95.17538745
Bioreactor 10,10.23333333,NaN,NaN,99.95572799,0,2.188342876,3.245697923,2.363984077,0.00554117,39.32192446,0,NaN,20.95,0,0.872495919,19.74799919,6.628728924,2.565900011,,6.482496232,19.37509259,15.41007432,0.921308058,1759,30.02000046,95.17251349
Bioreactor 10,10.26666667,NaN,NaN,100.0277898,0,2.188342876,3.23337931,2.398822241,0.005620477,39.02740977,0,NaN,20.95,0,0.885450667,19.73664871,6.707185307,2.59521814,,6.475451031,19.66852379,15.70350552,0.924326125,1765.549318,30.01000023,95.16966607
Bioreactor 10,10.3,NaN,NaN,100.0292201,0,2.214287833,3.021820854,2.450636492,0.005701256,39.84113282,0,NaN,20.95,0,0.903999984,19.72699928,6.750638288,2.616636867,,6.485825179,19.83109856,15.86608028,0.936559644,1763.049367,30.01412585,95.19259678
Bioreactor 10,10.33333333,NaN,NaN,99.78910901,0,2.214482352,3.013209484,2.464728736,0.00578331,39.5320402,0,NaN,20.95,0,0.909642616,19.71492733,6.744713459,2.652686433,,6.485285326,19.80892948,15.84391121,0.92914936,1775.855639,30,95.19000831
Bioreactor 10,10.36666667,NaN,NaN,99.99911556,0,2.214482352,3.756274932,2.493471269,0.00586585,38.84687092,0,NaN,20.95,0,0.919965984,19.71864404,6.820336245,2.633345788,,6.474678262,20.09195328,16.12693405,0.946887706,1782.712044,30,95.18709666
Bioreactor 10,10.4,NaN,NaN,99.92325424,0,2.241342514,3.694913734,2.542757015,0.005949923,39.02131488,0,NaN,20.95,0,0.938000023,19.6985665,6.893624756,2.689662648,,6.490132867,20.3663578,16.40134048,0.945382655,1786.566314,30.02000046,95.21098181
Bioreactor 10,10.43333333,NaN,NaN,100.0336264,0,2.241342514,3.473432254,2.5495622,0.006034813,38.63008568,0,NaN,20.95,0,0.940999985,19.68199921,6.934736091,2.742893024,,6.484784482,20.52033997,16.55532074,0.929515726,1790.078338,30.02000046,95.20801131
Bioreactor 10,10.46666667,NaN,NaN,99.99973846,0,2.241342514,3.60440223,2.588356656,0.006120248,39.43529705,0,NaN,20.95,0,0.955343187,19.66865729,6.97885423,2.778250673,,6.47300005,20.68562126,16.72060394,0.931649755,1786.514796,30.02000046,95.20507818
Bioreactor 10,10.5,NaN,NaN,99.74792514,0,2.267793638,3.663819083,2.637338635,0.006207313,38.67915201,0,NaN,20.95,0,0.973238902,19.65800095,7.019310983,2.802451523,,6.489358656,20.83722496,16.87220764,0.941082799,1799.238908,30.03000069,95.22856565
Bioreactor 10,10.53333333,NaN,NaN,99.81293634,0,2.267793638,3.63790932,2.652469349,0.006295405,38.80561694,0,NaN,20.95,0,0.979072505,19.64485534,7.080908194,2.842599475,,6.485492357,21.06811714,17.10309982,0.933114135,1802.92747,30.03000069,95.22558589
Bioreactor 10,10.56666667,NaN,NaN,100.0459976,0,2.267793638,3.466078804,2.685114592,0.006384289,39.18250462,0,NaN,20.95,0,0.991076936,19.62687255,7.127554929,2.895743188,,6.472974405,21.24302442,17.2780071,0.927262938,1816.615306,30.02974422,95.22262443
Bioreactor 10,10.6,NaN,NaN,99.97885942,0,2.295296574,3.711522554,2.736345317,0.006474797,39.03669399,0,NaN,20.95,0,1.009991616,19.61800003,7.219310407,2.912555357,,6.489991874,21.58721161,17.62219238,0.939499851,1821.899507,30.03991717,95.24744517
Bioreactor 10,10.63333333,NaN,NaN,99.93237314,0,2.295296574,3.876851788,2.758263746,0.006566329,39.22361038,0,NaN,20.95,0,1.018000007,19.59499931,7.251018633,2.985875162,,6.479189915,21.70619392,17.74117661,0.923770619,1823.810185,30.02000046,95.24445416
Bioreactor 10,10.66666667,NaN,NaN,99.6987447,0,2.295296574,3.743648556,2.808821655,0.006659015,39.19252041,0,NaN,20.95,0,1.03673517,19.58088254,7.336892411,3.020587376,,6.469088593,22.02854347,18.06352615,0.929898628,1834.234804,30.01000023,95.24146584
Bioreactor 10,10.7,NaN,NaN,100.2507386,0,2.321104924,3.565795854,2.84466613,0.006753472,38.76962966,0,NaN,20.95,0,1.049862526,19.56768676,7.385252278,3.056687574,,6.485000134,22.21014595,18.24512863,0.93063951,1830.473851,30.02000046,95.26423429
Bioreactor 10,10.73333333,NaN,NaN,99.98439376,0,2.321104924,3.578997504,2.872604188,0.006848613,39.00499503,0,NaN,20.95,0,1.06018753,19.54981176,7.415315145,3.110501195,,6.473999977,22.3230648,18.35804749,0.923518103,1836.875788,30.00187583,95.2612204
Bioreactor 10,10.76666667,NaN,NaN,100.0927761,0,2.40188019,3.71882586,2.942528969,0.006945571,38.52737915,0,NaN,20.95,0,1.085320855,19.5370947,7.526713294,3.137987989,,6.481773891,22.74166107,18.77664185,0.937718128,1840.452737,30.01773672,95.33895882
Bioreactor 10,10.8,NaN,NaN,99.97506679,0,2.40188019,3.738412668,2.971109381,0.007044052,38.41329664,0,NaN,20.95,0,1.096479727,19.51326049,7.612564712,3.20990814,,6.47174,23.06444537,19.09942805,0.925605608,1850.439152,30.02000046,95.33589735
Bioreactor 10,10.83333333,NaN,NaN,99.91366103,0,2.427941754,3.714731251,2.997512244,0.007143715,38.45814808,0,NaN,20.95,0,1.106696497,19.50109028,7.663757099,3.242902112,,6.482000351,23.25699425,19.29197693,0.924333018,1857.303482,30.03000069,95.35889682
Bioreactor 10,10.86666667,NaN,NaN,99.90100533,0,2.427941754,3.51410606,3.028872247,0.007243891,39.37029749,0,NaN,20.95,0,1.117965425,19.49931001,7.711164118,3.241809253,,6.474965653,23.43535805,19.47034073,0.93431848,1859.379422,30.02000046,95.35584187
Bioreactor 10,10.9,NaN,NaN,100.1939849,0,2.454003318,3.798852603,3.07258084,0.007345806,38.81942437,0,NaN,20.95,0,1.133999944,19.48379768,7.733401419,3.283746941,,6.488595169,23.51904094,19.55402318,0.935694555,1863.196329,30.03000069,95.37878944
Bioreactor 10,10.93333333,NaN,NaN,99.9574801,0,2.454003318,3.594784884,3.09712881,0.007448523,38.66034149,0,NaN,20.95,0,1.143000007,19.46800041,7.82220929,3.331605108,,6.48114859,23.85334923,19.88833024,0.929620621,1862.4629,30.01000023,95.37567162
Bioreactor 10,10.96666667,NaN,NaN,100.0500196,7.749915123,2.46636761,3.63539092,3.152773896,0.00755261,39.16615107,0,NaN,20.95,0,1.163966767,19.44701616,7.841627867,3.387223271,,6.475884085,23.92647296,19.96145564,0.930783562,1868.950189,30.01000023,95.37255289
Bioreactor 10,11,NaN,NaN,99.98374873,0,2.479461064,3.964105987,3.205526788,0.007658755,39.10386302,0,NaN,20.95,0,1.182439286,19.43443905,7.947106946,3.419957273,,6.473121488,24.32380724,20.35878844,0.937300786,1873.364341,30.02000046,95.39485457
Bioreactor 10,11.03333333,NaN,NaN,100.0105186,0,2.505347326,3.815627052,3.250229972,0.007766407,38.97501311,0,NaN,20.95,0,1.199392642,19.4184297,8.03677488,3.461341596,,6.481822309,24.66177142,20.69675391,0.939011181,1885.785245,30,95.41755892
Bioreactor 10,11.06666667,NaN,NaN,99.91844911,0,2.531292022,3.887660878,3.287720112,0.007875227,38.72814967,0,NaN,20.95,0,1.213000059,19.40500069,8.122685047,3.498259569,,6.494346687,24.98573629,21.02071897,0.939815942,1882.980351,30.00326791,95.44031261
Bioreactor 10,11.1,NaN,NaN,99.78555563,0,2.531292022,3.727256406,3.308428352,0.007985111,39.00563001,0,NaN,20.95,0,1.220999956,19.38786075,8.115987495,3.550234633,,6.481287245,24.96047913,20.99546181,0.931891507,1892.297456,30.01000023,95.43712296
Bioreactor 10,11.13333333,NaN,NaN,100.0263401,0,2.558055402,3.687377442,3.355567463,0.008096176,38.78434493,0,NaN,20.95,0,1.238474288,19.37028884,8.166932861,3.597693647,,6.493948593,25.15265975,21.18764243,0.932699951,1910.443056,30.02237181,95.46061345
Bioreactor 10,11.16666667,NaN,NaN,99.95973768,0,2.558308008,3.887100127,3.387917054,0.008208725,38.87314357,0,NaN,20.95,0,1.250197783,19.3506045,8.269887397,3.657375583,,6.487615911,25.5412224,21.57620508,0.926324831,1912.022264,30.02000046,95.4577457
Bioreactor 10,11.2,NaN,NaN,99.98069219,0,2.558308008,3.51612346,3.442310463,0.008322376,38.75079474,0,NaN,20.95,0,1.270302775,19.33554621,8.360327482,3.694461955,,6.471697346,25.88273907,21.91772175,0.931749026,1912.908395,30.02000046,95.4545569
Bioreactor 10,11.23333333,NaN,NaN,99.99778012,0,2.586356328,3.506910095,3.502873312,0.008438422,39.61938022,0,NaN,20.95,0,1.293105455,19.32357757,8.443593155,3.717810315,,6.478000164,26.19732298,22.23230566,0.942188047,1917.156262,30.03000069,95.47935138
Bioreactor 10,11.26666667,NaN,NaN,99.80736185,0,2.612359458,3.631474743,3.562093934,0.008555957,38.39413339,0,NaN,20.95,0,1.315000057,19.29559777,8.503308063,3.7978777,,6.483942817,26.42303037,22.45801114,0.937918968,1929.885213,30.03057463,95.50208347
Bioreactor 10,11.3,NaN,NaN,100.0525022,0,2.612359458,3.883244231,3.598433416,0.00867519,38.4333456,0,NaN,20.95,0,1.328983707,19.2710325,8.579677442,3.870361065,,6.472048993,26.71179433,22.74677701,0.92974103,1940.016289,30.02000046,95.49880303
Bioreactor 10,11.33333333,NaN,NaN,99.98098757,0,2.639141708,3.546874626,3.656745543,0.00879612,39.00831643,0,NaN,20.95,0,1.350000024,19.25433789,8.688482833,3.913969147,,6.489915684,27.12342898,23.15841166,0.934282463,1935.380477,30.04000092,95.52262488
Bioreactor 10,11.36666667,NaN,NaN,99.95872037,0,2.639141708,3.753028949,3.681161836,0.008918395,38.86619311,0,NaN,20.95,0,1.358782839,19.2518921,8.726380768,3.916711387,,6.474891772,27.26686715,23.30184867,0.939860677,1938.542828,30.03000069,95.51929155
Bioreactor 10,11.4,NaN,NaN,100.0371006,0,2.665865524,3.688911313,3.732901134,0.009041925,38.68600096,0,NaN,20.95,0,1.377697155,19.23166528,8.752931872,3.972980225,,6.486302908,27.36737846,23.40235976,0.939580408,1954.211478,30.03000069,95.54267231
Bioreactor 10,11.43333333,NaN,NaN,100.001836,0,2.665865524,3.617814538,3.764373907,0.009166609,38.6778765,0,NaN,20.95,0,1.389568289,19.21456828,8.828916107,4.022318019,,6.473647659,27.6551084,23.69008917,0.935872833,1956.920745,30.02000046,95.53931805
